X,Y,Shift,Age,Primary_fur_color,Location,Ground_Sighting_Measure,Running,Chasing,Climbing,Eating,Foraging,Kuks,Quaas,Moans,Tail_flags,Tail_twitches,Approaches,Indifferent,Runs_from,Day,Plot_number,Section
-73.9741846413977,40.7762518164182,PM,Adult,Gray,Ground Plane,0,False,False,True,False,True,False,False,False,False,False,False,False,True,18,12,B
-73.9703914126866,40.7722457975176,PM,Adult,Gray,Ground Plane,0,False,False,False,False,False,False,False,False,False,False,False,True,False,17,10,G
-73.9707900566519,40.7771670550089,AM,Adult,Gray,Above Ground,30,False,False,True,False,False,False,False,False,False,False,False,True,False,14,14,D
-73.975086415444,40.7671990131313,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,6,3,F
-73.9557172336815,40.7921125657722,PM,Adult,Black,Ground Plane,0,True,False,True,False,False,False,False,False,False,True,False,False,True,6,35,G
-73.9691031094688,40.7706693835189,AM,Adult,Gray,Above Ground,35,False,False,True,False,False,False,False,False,False,False,False,False,False,14,9,I
-73.9615602805554,40.7945662185621,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,True,False,False,True,13,35,A
-73.9598084794625,40.7976165434502,PM,Adult,Gray,Ground Plane,0,False,True,False,False,False,False,False,False,False,False,False,True,False,14,39,A
-73.9746933852572,40.773313866931,PM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,False,True,6,9,C
-73.9645147011741,40.7772566833799,AM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,True,True,False,14,17,I
-73.9714089647431,40.7767916587915,AM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,True,False,False,14,14,D
-73.9642379942652,40.7774792520738,PM,Juvenile,Cinnamon,Above Ground,15,False,False,True,False,False,False,False,False,False,False,False,False,False,17,17,I
-73.956869086031,40.7988858771114,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,17,41,C
-73.9582850206205,40.7978975855555,PM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,True,False,14,39,B
-73.9582643954055,40.8000460061272,AM,Juvenile,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,True,False,True,False,19,42,A
-73.9771335416403,40.7668431485224,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,True,False,True,False,10,2,E
-73.9692190295442,40.7763366309154,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,7,14,F
-73.9736165917399,40.7724543901497,AM,Adult,Gray,Above Ground,3,False,True,False,False,False,False,False,False,False,False,False,False,False,7,8,D
-73.9642288873015,40.7820439983567,AM,Adult,Cinnamon,Ground Plane,0,False,False,True,True,False,False,False,False,False,False,True,False,False,7,22,F
-73.9528462779437,40.7923843043685,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,17,36,I
-73.9609704650925,40.7938786854735,AM,Adult,Cinnamon,Above Ground,15,True,False,True,False,False,False,False,False,False,False,True,False,True,13,34,B
-73.9534509627885,40.7921084224711,AM,Adult,Gray,Ground Plane,0,False,True,False,False,True,True,False,False,False,True,False,True,False,17,36,I
-73.9577113026056,40.7904332453456,PM,Juvenile,Black,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,13,32,G
-73.9808247660048,40.7689408831287,PM,Adult,Gray,Ground Plane,0,False,False,False,False,False,False,False,False,True,False,False,False,True,19,2,A
-73.9591667162801,40.7937602121568,PM,Juvenile,Gray,Above Ground,12,False,False,True,False,False,False,False,False,False,True,False,True,False,13,35,D
-73.9714243547433,40.7713973982359,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,17,8,G
-73.9629383420274,40.7889383725489,AM,Adult,Black,Above Ground,10,True,False,True,False,False,False,True,False,False,False,False,False,True,7,29,C
-73.9600964585868,40.7952339524416,PM,Adult,Gray,Ground Plane,0,True,False,True,False,False,False,False,False,False,True,True,False,True,13,36,B
-73.9713519158027,40.7798470142991,AM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,True,False,True,False,10,17,B
-73.953287300494,40.793520326789,PM,Adult,Gray,Above Ground,43,False,False,True,False,False,False,False,False,False,False,False,False,False,6,37,H
-73.9626120417397,40.7905126358626,AM,Adult,Gray,Ground Plane,0,True,False,False,False,True,False,False,False,False,True,False,True,False,14,30,C
-73.9764016030666,40.7689894344251,PM,Adult,Cinnamon,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,8,4,D
-73.969485639023,40.780519159069,PM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,True,False,18,18,C
-73.9741621946917,40.7752481472025,PM,Adult,Gray,Above Ground,10,False,False,True,False,False,False,False,False,False,False,False,False,True,18,11,C
-73.9792091200122,40.7685845475313,PM,Adult,Gray,Ground Plane,0,False,False,False,False,False,False,False,False,False,False,True,False,False,13,2,B
-73.9762257701293,40.7744032758323,AM,Adult,Gray,Ground Plane,0,False,False,False,False,False,False,False,False,False,False,False,False,True,13,9,A
-73.9738481771673,40.7706540698938,PM,Adult,Gray,Ground Plane,0,True,False,False,True,True,False,False,False,False,True,False,False,False,13,7,E
-73.9629483374528,40.7936809905265,PM,Adult,Gray,Above Ground,6,True,False,True,False,False,False,False,False,False,False,False,False,True,18,33,A
-73.9718720403657,40.7702335056337,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,18,7,G
-73.9583738783348,40.7979302775527,PM,Juvenile,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,14,39,B
-73.9551524422379,40.7910535596756,PM,Adult,Black,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,6,34,H
-73.9770948563006,40.7724063459185,AM,Adult,Gray,Ground Plane,0,False,True,False,False,False,False,False,False,False,False,False,True,False,8,7,B
-73.9591957793992,40.7949568873453,PM,Adult,Gray,Ground Plane,0,False,True,False,True,True,False,False,False,False,True,False,True,False,13,36,C
-73.9700861859051,40.7770639340582,PM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,False,False,17,14,E
-73.9768311751004,40.7667178072558,AM,Adult,Cinnamon,Above Ground,4,False,False,True,False,False,False,False,False,False,False,False,True,False,10,2,E
-73.9672789573537,40.7874778720268,PM,Juvenile,Gray,Ground Plane,0,False,False,False,False,False,False,False,False,False,False,False,False,False,6,26,A
-73.9710547484029,40.7723589827074,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,14,9,F
-73.9757215415855,40.7668205976986,PM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,True,False,14,2,F
-73.9735120882106,40.7715915415169,PM,Adult,Gray,Ground Plane,0,False,True,True,False,False,False,False,False,False,False,False,False,False,8,8,E
-73.9565684577989,40.7936003940413,PM,Juvenile,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,12,36,F
-73.9737872335563,40.7726586835985,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,7,8,D
-73.9786805884996,40.7697559231927,PM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,True,False,False,18,4,B
-73.9565533783499,40.7974368491287,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,False,13,40,D
-73.9678937289837,40.7782808361645,PM,Juvenile,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,True,False,True,False,18,16,E
-73.9750463844984,40.7666871742836,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,True,False,14,2,F
-73.9696517826558,40.7769658302844,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,8,14,E
-73.9635028497015,40.7928207574906,PM,Juvenile,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,True,False,False,False,True,13,32,A
-73.9674177504573,40.7769569731993,PM,Juvenile,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,True,19,15,G
-73.9681042612938,40.772331431865,PM,Adult,Gray,Above Ground,2,True,False,True,False,True,False,False,False,False,False,False,False,False,12,11,I
-73.9667755678511,40.7760256836088,PM,Adult,Gray,Above Ground,10,False,True,True,False,False,False,False,False,False,False,False,False,True,8,15,H
-73.9613351649026,40.7909866851357,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,True,14,31,D
-73.9611368390233,40.7815619053395,AM,Adult,Gray,Ground Plane,0,True,False,False,False,True,False,False,False,False,False,False,True,False,7,22,I
-73.9799311173259,40.7685576997559,AM,Adult,Cinnamon,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,10,2,B
-73.9675198230918,40.778631094685,AM,Adult,Cinnamon,Above Ground,4,False,False,True,False,False,False,False,False,False,False,False,True,False,7,17,F
-73.9786898656279,40.7720833097065,AM,Adult,Gray,Ground Plane,0,True,False,False,True,True,False,False,False,False,True,False,True,False,6,6,A
-73.9755055978764,40.7707438681742,AM,Juvenile,Gray,Above Ground,10,False,False,False,False,False,False,False,False,False,False,False,False,False,8,6,D
-73.9734687538064,40.7694308959222,PM,Adult,Cinnamon,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,8,6,F
-73.9542828053256,40.7941797320355,AM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,True,14,37,G
-73.9792754037291,40.7679690700399,AM,Adult,Gray,Above Ground,3,False,False,True,False,False,False,False,False,False,False,False,False,False,10,2,C
-73.9626527908786,40.7912472380247,AM,Adult,Gray,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,True,False,17,31,B
-73.9702228131711,40.7742131587983,PM,Adult,Gray,Above Ground,5,False,False,False,False,True,False,False,False,False,False,False,True,False,7,12,F
-73.969105907,40.7820474909192,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,True,13,20,B
-73.9719941577406,40.77037129313,AM,Adult,Gray,Ground Plane,0,True,False,False,False,True,False,False,False,False,False,False,False,False,10,7,G
-73.9531013359625,40.7921223556535,PM,Adult,Gray,Ground Plane,0,False,True,False,False,True,False,False,False,False,False,False,False,False,7,36,I
-73.9757216124349,40.7754310239649,PM,Adult,Cinnamon,Ground Plane,0,True,False,False,False,True,False,False,False,False,True,False,False,False,13,11,A
-73.9664120826015,40.7888022709721,AM,Adult,Gray,Above Ground,3,False,True,False,False,False,False,False,False,False,False,False,False,True,8,27,A
-73.958060992131,40.7907158878729,AM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,False,12,32,F
-73.9594120573719,40.7841945750598,PM,Adult,Gray,Above Ground,10,False,False,True,False,True,False,False,False,False,False,False,True,False,10,26,I
-73.9665705456197,40.7823552871044,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,8,21,D
-73.9697277998257,40.7705198722028,AM,Adult,Gray,Ground Plane,0,False,True,False,True,True,False,False,False,False,False,False,True,False,17,8,H
-73.958024711869,40.7938724278575,PM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,True,False,7,36,D
-73.9514111329059,40.7975085872897,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,True,False,True,18,42,G
-73.9680833729772,40.7741871025115,PM,Juvenile,Gray,Above Ground,7,False,False,False,False,False,False,False,False,False,False,False,False,True,7,12,H
-73.9760801742337,40.7674218954729,AM,Juvenile,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,True,6,3,E
-73.9770235090023,40.774135208066,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,13,9,A
-73.9561887624471,40.7958187455815,AM,Adult,Gray,Ground Plane,0,True,False,True,False,False,False,False,False,True,False,False,False,True,10,38,E
-73.9676514056678,40.7730853732876,AM,Adult,Gray,Above Ground,20,False,False,True,False,False,False,False,False,False,False,True,False,False,10,11,H
-73.9681093100008,40.7731753915361,PM,Adult,Gray,Ground Plane,0,False,False,False,False,False,False,False,False,False,False,False,True,False,13,11,H
-73.9637279711853,40.7905198502307,AM,Adult,Gray,Above Ground,50,False,False,True,False,False,False,False,False,False,False,False,False,False,7,30,B
-73.9571233640232,40.7992458980266,PM,Adult,Gray,Above Ground,40,False,False,True,False,False,False,False,False,False,False,False,False,False,14,41,B
-73.9698959071826,40.7716763799299,AM,Adult,Gray,Ground Plane,0,False,False,False,True,True,False,False,False,False,False,False,True,False,6,9,H
-73.9708002461415,40.7726685284831,PM,Adult,Gray,Ground Plane,0,True,False,False,True,True,False,False,False,False,True,False,True,False,19,10,F
-73.9578924882613,40.789806297824,AM,Adult,Gray,Above Ground,13,False,False,True,True,False,False,False,False,False,True,False,False,True,10,32,G
-73.9591695545875,40.7938116360767,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,True,False,13,35,D
-73.9763116425885,40.7688839576487,PM,Adult,Cinnamon,Ground Plane,0,False,False,False,True,False,False,False,False,False,False,False,False,True,8,4,D
-73.9596006938677,40.7834706440535,PM,Adult,Gray,Above Ground,10,False,False,False,False,False,False,False,False,False,False,False,False,False,7,25,I
-73.9609885686834,40.7961108640319,PM,Adult,Gray,Ground Plane,0,False,False,False,False,True,False,False,False,False,False,False,False,False,13,37,A
-73.967042958599,40.7784370719371,AM,Juvenile,Cinnamon,Ground Plane,0,True,False,False,True,False,False,False,False,True,False,False,True,False,7,17,F
-73.9738611257716,40.7737246779587,AM,Adult,Gray,Ground Plane,0,False,False,False,False,True,True,False,False,False,True,False,False,True,8,10,D
-73.9622030085794,40.7917723228749,AM,Adult,Gray,Above Ground,10,True,False,False,False,True,False,False,False,False,False,False,False,True,17,32,B
-73.9785948413883,40.7718908026758,PM,Adult,Cinnamon,Ground Plane,0,False,False,True,False,True,False,False,False,False,False,False,False,False,12,6,A
-73.9718597156773,40.7765858763313,PM,Adult,Gray,Ground Plane,0,True,False,False,False,False,False,False,False,False,False,False,False,True,19,13,C
